codigo_producto,descripcion,negocio,seccion,linea,categoria,abastecimiento,comuna,region,tienda,zonal,mes,año,semestre,fecha,motivo,ubicación_motivo,merma_unidad,merma_monto,merma_unidad_p,merma_monto_p
931325,YOGHURT LIGHT FRUTOS SECOS SOPROLE 120GR,PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,VENCIMIENTO,BODEGA,-40,-757,40,757
931325,YOGHURT LIGHT FRUTOS SECOS SOPROLE 120GR,PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-17,CLIENTES,SALA DE VENTAS,-10,-162,10,162
931325,YOGHURT LIGHT FRUTOS SECOS SOPROLE 120GR,PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-23,CLIENTES,SALA DE VENTAS,-10,-161,10,161
931325,YOGHURT LIGHT FRUTOS SECOS SOPROLE 120GR,PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,VENCIMIENTO,BODEGA,-10,-190,10,190
11505,NECTAR PIÑA ANDINA 200 CC,PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-20,CLIENTES,SALA DE VENTAS,-10,-165,10,165
11505,NECTAR PIÑA ANDINA 200 CC,PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-05,CLIENTES,SALA DE VENTAS,-10,-157,10,157
11505,NECTAR PIÑA ANDINA 200 CC,PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-10,CLIENTES,SALA DE VENTAS,-10,-157,10,157
11505,NECTAR PIÑA ANDINA 200 CC,PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-25,CLIENTES,SALA DE VENTAS,-10,-169,10,169
838415,BEBIDA FANTA PET 591 CC,PGC,PGC ALIMENTACION,BOTILLERIA,BEBIDAS GASEOSAS,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,CLIENTES,SALA DE VENTAS,-10,-483,10,483
838415,BEBIDA FANTA PET 591 CC,PGC,PGC ALIMENTACION,BOTILLERIA,BEBIDAS GASEOSAS,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-08,CLIENTES,SALA DE VENTAS,-10,-483,10,483
838415,BEBIDA FANTA PET 591 CC,PGC,PGC ALIMENTACION,BOTILLERIA,BEBIDAS GASEOSAS,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,CLIENTES,SALA DE VENTAS,-10,-483,10,483
838415,BEBIDA FANTA PET 591 CC,PGC,PGC ALIMENTACION,BOTILLERIA,BEBIDAS GASEOSAS,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-03,CLIENTES,SALA DE VENTAS,-10,-483,10,483
838415,BEBIDA FANTA PET 591 CC,PGC,PGC ALIMENTACION,BOTILLERIA,BEBIDAS GASEOSAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-06,CLIENTES,SALA DE VENTAS,-20,-966,20,966
611340002,"YOGHURT GRIEGO SOPROLE 110GR, FRUTILLA",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-11,CLIENTES,SALA DE VENTAS,-10,-216,10,216
611340002,"YOGHURT GRIEGO SOPROLE 110GR, FRUTILLA",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-19,CLIENTES,SALA DE VENTAS,-10,-216,10,216
611340002,"YOGHURT GRIEGO SOPROLE 110GR, FRUTILLA",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-11,CLIENTES,SALA DE VENTAS,-10,-216,10,216
611340002,"YOGHURT GRIEGO SOPROLE 110GR, FRUTILLA",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-20,CLIENTES,SALA DE VENTAS,-10,-216,10,216
611340002,"YOGHURT GRIEGO SOPROLE 110GR, FRUTILLA",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,CLIENTES,SALA DE VENTAS,-20,-432,20,432
611340002,"YOGHURT GRIEGO SOPROLE 110GR, FRUTILLA",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-25,VENCIMIENTO,BODEGA,-20,-432,20,432
611340002,"YOGHURT GRIEGO SOPROLE 110GR, FRUTILLA",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,CLIENTES,SALA DE VENTAS,-10,-216,10,216
611340002,"YOGHURT GRIEGO SOPROLE 110GR, FRUTILLA",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-11,CLIENTES,SALA DE VENTAS,-10,-216,10,216
611340002,"YOGHURT GRIEGO SOPROLE 110GR, FRUTILLA",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-20,CLIENTES,SALA DE VENTAS,-40,-864,40,864
611340002,"YOGHURT GRIEGO SOPROLE 110GR, FRUTILLA",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-13,CLIENTES,SALA DE VENTAS,-10,-216,10,216
611340002,"YOGHURT GRIEGO SOPROLE 110GR, FRUTILLA",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-23,CLIENTES,SALA DE VENTAS,-20,-432,20,432
401690003,"YOGHURT ACTIVIA ZERO 120 GR., CIRUELA",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-05,VENCIMIENTO,BODEGA,-20,-395,20,395
52074,JAMON DE PAVO COCIDO SOPRAVAL 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-05,CLIENTES,SALA DE VENTAS,-2,-1102,2,1102
52074,JAMON DE PAVO COCIDO SOPRAVAL 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-17,CLIENTES,SALA DE VENTAS,-3,-165,3,165
52074,JAMON DE PAVO COCIDO SOPRAVAL 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,CLIENTES,SALA DE VENTAS,-55,-303,55,303
400045003,"NECTAR WATT S LV 200CC, MANZANA",PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,CLIENTES,SALA DE VENTAS,-10,-175,10,175
400045003,"NECTAR WATT S LV 200CC, MANZANA",PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-13,CLIENTES,SALA DE VENTAS,-10,-175,10,175
400045003,"NECTAR WATT S LV 200CC, MANZANA",PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-17,CLIENTES,SALA DE VENTAS,-10,-175,10,175
400045003,"NECTAR WATT S LV 200CC, MANZANA",PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-17,CLIENTES,SALA DE VENTAS,-10,-175,10,175
400045003,"NECTAR WATT S LV 200CC, MANZANA",PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-26,VENCIMIENTO,BODEGA,-20,-350,20,350
400045003,"NECTAR WATT S LV 200CC, MANZANA",PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-05,CLIENTES,SALA DE VENTAS,-10,-175,10,175
400433002,"LECHE SOPROLE LV S/TAPA  1 LT, CHOCOLATE",PERECIBLES,LACTEOS,LECHES,LECHES SABORES,DIRECTO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-13,CLIENTES,SALA DE VENTAS,-10,-722,10,722
52614,MARGARINA SOPROLE PAN 250 GRS.,PERECIBLES,LACTEOS,MARGARINA,MARGARINA REGULAR,DIRECTO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-05,CLIENTES,SALA DE VENTAS,-10,-465,10,465
52614,MARGARINA SOPROLE PAN 250 GRS.,PERECIBLES,LACTEOS,MARGARINA,MARGARINA REGULAR,DIRECTO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-12,CLIENTES,SALA DE VENTAS,-10,-464,10,464
52614,MARGARINA SOPROLE PAN 250 GRS.,PERECIBLES,LACTEOS,MARGARINA,MARGARINA REGULAR,DIRECTO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-26,CLIENTES,SALA DE VENTAS,-10,-465,10,465
52614,MARGARINA SOPROLE PAN 250 GRS.,PERECIBLES,LACTEOS,MARGARINA,MARGARINA REGULAR,DIRECTO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-25,CLIENTES,SALA DE VENTAS,-10,-464,10,464
52614,MARGARINA SOPROLE PAN 250 GRS.,PERECIBLES,LACTEOS,MARGARINA,MARGARINA REGULAR,DIRECTO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-05,CLIENTES,SALA DE VENTAS,-10,-457,10,457
400045007,"NECTAR WATT S LV 200CC, DAMASCO",PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-13,CLIENTES,SALA DE VENTAS,-10,-175,10,175
400045007,"NECTAR WATT S LV 200CC, DAMASCO",PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-19,CLIENTES,SALA DE VENTAS,-20,-350,20,350
400045007,"NECTAR WATT S LV 200CC, DAMASCO",PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-17,CLIENTES,SALA DE VENTAS,-10,-175,10,175
400045007,"NECTAR WATT S LV 200CC, DAMASCO",PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-26,CLIENTES,SALA DE VENTAS,-10,-175,10,175
400045002,"NECTAR WATT S LV 200CC, PIÑA",PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,CLIENTES,SALA DE VENTAS,-10,-175,10,175
400045002,"NECTAR WATT S LV 200CC, PIÑA",PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-04,CLIENTES,SALA DE VENTAS,-20,-350,20,350
400045002,"NECTAR WATT S LV 200CC, PIÑA",PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-08,CLIENTES,SALA DE VENTAS,-10,-175,10,175
400045002,"NECTAR WATT S LV 200CC, PIÑA",PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-20,CLIENTES,SALA DE VENTAS,-10,-175,10,175
400045002,"NECTAR WATT S LV 200CC, PIÑA",PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-04,CLIENTES,SALA DE VENTAS,-10,-175,10,175
400045002,"NECTAR WATT S LV 200CC, PIÑA",PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-08,CLIENTES,SALA DE VENTAS,-30,-525,30,525
400045002,"NECTAR WATT S LV 200CC, PIÑA",PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-15,CLIENTES,SALA DE VENTAS,-10,-175,10,175
400045002,"NECTAR WATT S LV 200CC, PIÑA",PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-20,CLIENTES,SALA DE VENTAS,-10,-175,10,175
400045002,"NECTAR WATT S LV 200CC, PIÑA",PGC,PGC ALIMENTACION,BOTILLERIA,JUGOS Y NECTARES LARGA VIDA,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-24,CLIENTES,SALA DE VENTAS,-10,-175,10,175
401672001,"YOGHURT BATIDO SOPROLE 165 GR, FRUTILLA",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-13,CLIENTES,SALA DE VENTAS,-10,-174,10,174
401672001,"YOGHURT BATIDO SOPROLE 165 GR, FRUTILLA",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-25,CLIENTES,SALA DE VENTAS,-20,-370,20,370
401672001,"YOGHURT BATIDO SOPROLE 165 GR, FRUTILLA",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-08,CLIENTES,SALA DE VENTAS,-10,-179,10,179
617489,DORITOS QUESO EVERCRISP 48 GR,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,SNACKS,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-12,CLIENTES,SALA DE VENTAS,-10,-301,10,301
617489,DORITOS QUESO EVERCRISP 48 GR,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,SNACKS,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-04,CLIENTES,SALA DE VENTAS,-10,-301,10,301
617489,DORITOS QUESO EVERCRISP 48 GR,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,SNACKS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-04,CLIENTES,SALA DE VENTAS,-10,-301,10,301
617489,DORITOS QUESO EVERCRISP 48 GR,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,SNACKS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-08,CLIENTES,SALA DE VENTAS,-10,-301,10,301
617489,DORITOS QUESO EVERCRISP 48 GR,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,SNACKS,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-15,CLIENTES,SALA DE VENTAS,-10,-301,10,301
192378,FIDEO DOBLE QUIFARO SUAZO 400GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-15,CLIENTES,SALA DE VENTAS,-10,-355,10,355
192378,FIDEO DOBLE QUIFARO SUAZO 400GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,CLIENTES,SALA DE VENTAS,-10,-355,10,355
192378,FIDEO DOBLE QUIFARO SUAZO 400GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-06,CLIENTES,SALA DE VENTAS,-10,-355,10,355
192378,FIDEO DOBLE QUIFARO SUAZO 400GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,CLIENTES,SALA DE VENTAS,-20,-710,20,710
544317,PAPA GRANEL KG,PERECIBLES,FRUTAS Y VERDURAS,VERDURAS,TUBERCULOS,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-06,CLIENTES,SALA DE VENTAS,-53,-424,53,424
179956,ARVEJAS FRUTOS DEL MAIPO 1 KG,PERECIBLES,HELADOS Y ALIMENTOS CONGELADOS,ALIMENTOS CONGELADOS,VERDURAS CONGELADAS,DIRECTO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-03,CLIENTES,SALA DE VENTAS,-10,-1697,10,1697
179956,ARVEJAS FRUTOS DEL MAIPO 1 KG,PERECIBLES,HELADOS Y ALIMENTOS CONGELADOS,ALIMENTOS CONGELADOS,VERDURAS CONGELADAS,DIRECTO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-25,CLIENTES,SALA DE VENTAS,-10,-1698,10,1698
635142,TUYO OBLEAS C/CHOC COSTA 19 GR,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,CHOCOLATES,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-19,CLIENTES,SALA DE VENTAS,-10,-58,10,58
635142,TUYO OBLEAS C/CHOC COSTA 19 GR,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,CHOCOLATES,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-25,CLIENTES,SALA DE VENTAS,-20,-117,20,117
910627,CHORIZO KING 480 GRS,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS VACIO,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-16,CLIENTES,SALA DE VENTAS,-20,-1694,20,1694
23148,PEPSI LATA 350 CC,PGC,PGC ALIMENTACION,BOTILLERIA,BEBIDAS GASEOSAS,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,CLIENTES,SALA DE VENTAS,-10,-345,10,345
23148,PEPSI LATA 350 CC,PGC,PGC ALIMENTACION,BOTILLERIA,BEBIDAS GASEOSAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-09,CLIENTES,SALA DE VENTAS,-10,-345,10,345
23148,PEPSI LATA 350 CC,PGC,PGC ALIMENTACION,BOTILLERIA,BEBIDAS GASEOSAS,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-08,CLIENTES,SALA DE VENTAS,-10,-345,10,345
6124,ARROZ G2 LARGO PREMIUM BANQUETE 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-12,CLIENTES,SALA DE VENTAS,-10,-782,10,782
6124,ARROZ G2 LARGO PREMIUM BANQUETE 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-05,CLIENTES,SALA DE VENTAS,-10,-803,10,803
6124,ARROZ G2 LARGO PREMIUM BANQUETE 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-26,CLIENTES,SALA DE VENTAS,-10,-804,10,804
353250,GALLETA MANA LIV.VAIN. TRIP ARCOR 393 GR,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,GALLETAS,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-09,CLIENTES,SALA DE VENTAS,-10,-799,10,799
353250,GALLETA MANA LIV.VAIN. TRIP ARCOR 393 GR,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,GALLETAS,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,CLIENTES,SALA DE VENTAS,-10,-805,10,805
353250,GALLETA MANA LIV.VAIN. TRIP ARCOR 393 GR,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,GALLETAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-05,CLIENTES,SALA DE VENTAS,-10,-797,10,797
353250,GALLETA MANA LIV.VAIN. TRIP ARCOR 393 GR,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,GALLETAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-13,CLIENTES,SALA DE VENTAS,-10,-803,10,803
353250,GALLETA MANA LIV.VAIN. TRIP ARCOR 393 GR,PGC,PGC ALIMENTACION,DESAYUNO Y DULCE,GALLETAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,CLIENTES,SALA DE VENTAS,-10,-804,10,804
123818,COCA COLA DESECHABLE 250 CC,PGC,PGC ALIMENTACION,BOTILLERIA,BEBIDAS GASEOSAS,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-05,CLIENTES,SALA DE VENTAS,-10,-229,10,229
123818,COCA COLA DESECHABLE 250 CC,PGC,PGC ALIMENTACION,BOTILLERIA,BEBIDAS GASEOSAS,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-06,CLIENTES,SALA DE VENTAS,-10,-229,10,229
123818,COCA COLA DESECHABLE 250 CC,PGC,PGC ALIMENTACION,BOTILLERIA,BEBIDAS GASEOSAS,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-09,CLIENTES,SALA DE VENTAS,-30,-688,30,688
123818,COCA COLA DESECHABLE 250 CC,PGC,PGC ALIMENTACION,BOTILLERIA,BEBIDAS GASEOSAS,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-10,CLIENTES,SALA DE VENTAS,-10,-229,10,229
123818,COCA COLA DESECHABLE 250 CC,PGC,PGC ALIMENTACION,BOTILLERIA,BEBIDAS GASEOSAS,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-11,CLIENTES,SALA DE VENTAS,-10,-229,10,229
123818,COCA COLA DESECHABLE 250 CC,PGC,PGC ALIMENTACION,BOTILLERIA,BEBIDAS GASEOSAS,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-15,CLIENTES,SALA DE VENTAS,-20,-459,20,459
